hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00100, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00200, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00300, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00400, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00500, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00600, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00700, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00800, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.00900, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01000, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01100, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01200, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01300, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01400, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01500, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01600, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01700, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01800, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.01900, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.02000, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
0, 0.02100, 179429, 0.000635772, 179429, -119.999, 179429, 120.001, 2416.25, -177.504, 2416.25, 62.4961, 2416.25, -57.5039
