hour, t(sec), P0 (kW), Q0 (kvar), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), 
0, 0.00100, -1.14617E-017, 3.6131E-015, -1.998E006, -967920, -6.46778E-016, 2.039E-013
0, 0.00200, -1.88219E-020, 3.62384E-015, -1.998E006, -967920, 7.98797E-020, 2.04507E-013
0, 0.00300, -8.95861E-022, 3.62386E-015, -1.998E006, -967920, -1.83977E-019, 2.04507E-013
0, 0.00400, 6.11121E-021, 3.62384E-015, -1.998E006, -967920, -5.42808E-021, 2.04507E-013
0, 0.00500, 7.91163E-021, 3.62385E-015, -1.998E006, -967920, 1.79415E-019, 2.04507E-013
0, 0.00600, -1.80197E-020, 3.62382E-015, -1.998E006, -967920, -2.55343E-019, 2.04507E-013
0, 0.00700, 1.26439E-020, 3.62385E-015, -1.998E006, -967920, 1.76576E-019, 2.04507E-013
0, 0.00800, 8.3726E-021, 3.62381E-015, -1.998E006, -967920, 8.84205E-020, 2.04508E-013
0, 0.00900, 4.17278E-021, 3.62384E-015, -1.998E006, -967920, -2.54886E-020, 2.04507E-013
0, 0.01000, 8.14131E-021, 3.62384E-015, -1.998E006, -967920, 5.55268E-020, 2.04507E-013
0, 0.01100, -1.73703E-022, 3.62383E-015, -1.998E006, -967920, 5.65608E-021, 2.04507E-013
0, 0.01200, -9.73157E-021, 3.62384E-015, -1.998E006, -967920, -9.7888E-020, 2.04507E-013
0, 0.01300, -2.62649E-021, 3.62383E-015, -1.998E006, -967920, -8.21104E-020, 2.04507E-013
0, 0.01400, 5.11133E-021, 3.62382E-015, -1.998E006, -967920, -1.0806E-019, 2.04507E-013
0, 0.01500, 1.52464E-020, 3.62383E-015, -1.998E006, -967920, 7.34181E-020, 2.04507E-013
0, 0.01600, -2.9558E-021, 3.62384E-015, -1.998E006, -967920, -2.91798E-019, 2.04507E-013
0, 0.01700, -1.47618E-020, 3.62384E-015, -1.998E006, -967920, 9.78769E-020, 2.04507E-013
0, 0.01800, -1.35386E-020, 3.62384E-015, -1.998E006, -967920, 2.08301E-020, 2.04507E-013
