hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.08300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.08400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.08500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.08600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.08700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.08800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.08900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.09900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.10900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.11900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.12900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.13900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14100, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14200, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14300, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14400, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14500, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14600, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14700, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14800, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.14900, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
0, 0.15000, -666000, -322640, -666000, -322640, -666000, -322640, 0, 0
