hour, t(sec), Vwave,Iwave,Irms,Ipeak,BP1out,Hout,
0, 0.12200, -0.018352, -0.316977, 0.419096, 1.66502, -0.00395328, 0.00640294
0, 0.12400, -0.0138496, -0.23934, 0.400371, 1.66502, -0.0029834, 0.00483466
0, 0.12600, -0.00183992, -0.0276267, 0.382608, 1.66502, -0.000396344, 0.00055806
0, 0.12800, 0.0111671, 0.180627, 0.382572, 1.66502, 0.00240554, -0.00364867
0, 0.13000, 0.0181208, 0.265492, 0.363608, 1.66502, 0.00390346, -0.00536294
0, 0.13200, 0.0152517, 0.191238, 0.31711, 1.66502, 0.00328543, -0.00386301
0, 0.13400, 0.00411546, 0.0172713, 0.285931, 1.66502, 0.000886527, -0.00034888
0, 0.13600, -0.00925154, -0.14642, 0.286051, 1.66502, -0.00199291, 0.00295768
0, 0.13800, -0.0176036, -0.207804, 0.277838, 1.66502, -0.00379206, 0.00419765
0, 0.14000, -0.0164133, -0.143463, 0.250035, 1.66502, -0.00353566, 0.00289795
0, 0.14200, -0.00632607, -0.00422469, 0.233187, 1.66502, -0.00136272, 8.53387E-005
0, 0.14400, 0.00719025, 0.122258, 0.233713, 1.66502, 0.00154888, -0.00246961
0, 0.14600, 0.016809, 0.165556, 0.222833, 1.66502, 0.00362088, -0.00334423
0, 0.14800, 0.0173161, 0.110473, 0.197421, 1.66502, 0.00373013, -0.00223156
0, 0.15000, 0.00843687, -0.000673733, 0.183634, 1.66502, 0.00181742, 1.36094E-005
0, 0.15200, -0.00501561, -0.0986953, 0.18411, 1.66502, -0.00108043, 0.00199364
0, 0.15400, -0.0157493, -0.129856, 0.175039, 1.66502, -0.00339261, 0.0026231
0, 0.15600, -0.0179458, -0.0844325, 0.155498, 1.66502, -0.00386577, 0.00170554
0, 0.15800, -0.0104146, 0.00304984, 0.145924, 1.66502, -0.00224345, -6.16068E-005
0, 0.16000, 0.00276192, 0.0785531, 0.146093, 1.66502, 0.000594957, -0.00158677
0, 0.16200, 0.0144413, 0.101298, 0.137656, 1.66502, 0.00311085, -0.00204623
0, 0.16400, 0.0182925, 0.0649594, 0.121731, 1.66502, 0.00394046, -0.00131218
0, 0.16600, 0.0122281, -0.0029849, 0.114571, 1.66502, 0.0026341, 6.0295E-005
0, 0.16800, -0.00046472, -0.0608912, 0.114504, 1.66502, -0.000100107, 0.00123
0, 0.17000, -0.0129056, -0.0779742, 0.107172, 1.66502, -0.00278004, 0.00157508
0, 0.17200, -0.0183508, -0.0500307, 0.0945157, 1.66502, -0.00395301, 0.00101062
0, 0.17400, -0.0138487, 0.00171348, 0.0892214, 1.66502, -0.0029832, -3.46122E-005
0, 0.17600, -0.00183979, 0.0457403, 0.0889413, 1.66502, -0.000396315, -0.000923955
0, 0.17800, 0.0111664, 0.0590387, 0.0825962, 1.66502, 0.00240539, -0.00119258
0, 0.18000, 0.0181196, 0.0385966, 0.0724533, 1.66502, 0.00390322, -0.000779651
0, 0.18200, 0.0152509, 0, 0.068421, 1.66502, 0.00328526, -4.55427E-006
0, 0.18400, 0.00411526, -0.0328122, 0.0680162, 1.66502, 0.000886484, 0.000662806
0, 0.18600, -0.00925112, -0.0435821, 0.0626641, 1.66502, -0.00199282, 0.000880358
